# Summary generated on 2023-06-16 05:42:53.122204 UTC
#  Unique trajectory;      Beginning      ;        Beginning          ;   IAU;  IAU;   Sol lon ;   App LST ;   RAgeo  ;   +/-  ;   DECgeo ;   +/-  ;  LAMgeo  ;   +/-  ;   BETgeo ;   +/-  ;    Vgeo  ;    +/- ;  LAMhel  ;   +/-  ;   BEThel ;   +/-  ;    Vhel  ;    +/- ;       a    ;   +/-  ;      e    ;   +/-  ;      i    ;   +/-  ;    peri   ;    +/-  ;    node   ;    +/-  ;     Pi    ;   +/-  ;      b    ;   +/-  ;      q    ;   +/-  ;      f    ;   +/-  ;      M    ;   +/-  ;       Q    ;   +/-  ;      n    ;   +/-  ;      T    ;   +/-  ; TisserandJ;   +/-  ;   RAapp  ;   +/-  ;   DECapp ;   +/-  ;  Azim +E ;   +/-  ;    Elev  ;   +/-  ;   Vinit  ;    +/- ;    Vavg  ;    +/- ;    LatBeg   ;   +/-  ;    LonBeg   ;   +/-  ;   HtBeg ;   +/-  ;    LatEnd   ;   +/-  ;    LonEnd   ;   +/-  ;   HtEnd ;   +/-  ; Duration;  Peak ;  Peak Ht;   F  ;  Mass kg;   Qc ; MedianFitErr; Beg in; End in;  Num;      Participating    
#      identifier   ;     Julian date     ;         UTC Time          ;    No; code;     deg   ;     deg   ;    deg   ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;      AU    ;  sigma ;           ;  sigma ;    deg    ;  sigma ;     deg   ;   sigma ;     deg   ;   sigma ;    deg    ;  sigma ;    deg    ;  sigma ;     AU    ;  sigma ;    deg    ;  sigma ;     deg   ;  sigma ;      AU    ;  sigma ;   deg/day ;  sigma ;    years  ;  sigma ;           ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ; of N  deg;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    km/s  ;   sigma;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;   sec   ; AbsMag;     km  ; param; tau=0.7%;  deg ;    arcsec   ;   FOV ;   FOV ; stat;         stations      
# ------------------; --------------------; --------------------------; -----; ----; ----------; ----------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; --------; ----------; --------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ------------; -------; ------------; -------; --------; -------; ------------; -------; ------------; -------; --------; -------; --------; ------; --------; -----; --------; -----; ------------; ------; ------; ----; ----------------------
20181212055324_yY7nI; 2458464.745426915120; 2018-12-12 05:53:24.885466;     4;  GEM; 259.888981;  63.133161; 111.13762;  0.2392; +30.89718;  1.1714; 108.24685;  0.1364;  +8.78861;  1.1823;  30.45324;  0.7437;  49.01005;  1.1018;  +8.50844;  1.1937;  31.44237;  0.4035;    1.090743;  0.0302;   0.850364;  0.0090;  16.254212;  2.4528; 324.621463;   0.2635; 259.881871;   0.0027; 224.503334;  0.2630;  -9.326201;    None;   0.163214;  0.0046; 215.385395;  0.2630; 324.971489;  2.2726;    2.018271;  0.0644;   0.865209;  0.0406;   1.139158;  0.0462;   5.233838;  0.1543; 110.58339;  0.2714; +31.02793;  1.1103;  82.74231;  1.7526;  50.47756;  0.2546;  32.65483;  0.6944;  32.76440;  0.9108;    35.702647;  0.0011;  -106.117583;  0.0008;  95.2593;    0.13;    35.694928;  0.0010;  -106.191581;  0.0006;  86.9657;    0.11;     0.38;  +0.35;  91.3390; 0.473; 5.68e-05; 12.64;        60.60;   True;   True;    2; US0007,US0008
20181212055551_KzFY9; 2458464.747122190427; 2018-12-12 05:55:51.357253;     4;  GEM; 259.890705;  63.605138; 110.89520;  0.2283; +31.56464;  0.5775; 107.94146;  0.2297;  +9.41911;  0.5650;  31.56501;  0.6044;  50.47412;  0.7372;  +9.22997;  0.6086;  32.20064;  0.4352;    1.159544;  0.0514;   0.863236;  0.0060;  18.310418;  1.5877; 324.180010;   0.5688; 259.884353;   0.0004; 224.064363;  0.5685; -10.594801;    None;   0.158584;  0.0029; 215.826140;  0.5685; 328.762547;  1.9367;    2.160505;  0.1035;   0.789357;  0.0428;   1.248624;  0.0867;   4.940628;  0.1738; 110.43314;  0.2156; +31.64314;  0.5541;  81.82856;  0.8543;  51.15266;  0.2514;  33.69851;  0.5724;  33.17593;  0.7039;    35.477349;  0.0006;  -106.256455;  0.0008;  94.0100;    0.14;    35.469922;  0.0004;  -106.319516;  0.0005;  86.7387;    0.11;     0.32;  +0.77;  90.8889; 0.429; 2.56e-05; 35.02;        63.54;   True;   True;    2; US0007,US0008
20181212060200_2Dmh9; 2458464.751395897474; 2018-12-12 06:02:00.605542;    19;  MON; 259.895050;  64.416057; 102.32924;  0.1353;  +7.90890;  0.3863; 102.64724;  0.1702; -14.98916;  0.3741;  41.37179;  0.0699;  58.12729;  0.0348; -15.01187;  0.3882;  41.31402;  0.1129;    9.328416;  1.6073;   0.980272;  0.0021;  35.869414;  0.7440; 129.979625;   0.2062;  79.897229;   0.0001; 209.876855;  0.2063;  26.678894;    None;   0.184030;  0.0021; 230.017088;  0.2063; 358.828374;  0.1552;   18.472801;  3.2164;   0.034593;  0.0045;  28.491313;  8.6062;   0.986770;  0.0533; 102.41706;  0.1299;  +8.39547;  0.3761; 118.93739;  0.2781;  45.89542;  0.3507;  43.06677;  0.0675;  42.68663;  0.0575;    35.736707;  0.0005;  -106.986301;  0.0002; 103.2606;    0.08;    35.799084;  0.0005;  -107.124998;  0.0003;  88.2951;    0.05;     0.53;  -0.88;  93.1656; 0.675; 1.61e-04; 14.84;        42.81;   True;   True;    2; US0007,US0008
20181212061000_J7CnB; 2458464.756953435019; 2018-12-12 06:10:00.776786;    -1;  ...; 259.900701;  66.275911; 109.03979;  0.5442; +35.86933;  0.9492; 105.77341;  0.5675; +13.46834;  0.8875;  34.41469;  0.3701;  52.59870;  0.0852; +13.21930;  0.8045;  35.04735;  0.5362;    1.546509;  0.1252;   0.884045;  0.0025;  27.121561;  1.4064; 317.994158;   1.9355; 259.896513;   0.0002; 217.890671;  1.9353; -17.762840;    None;   0.179325;  0.0098; 222.010077;  1.9353; 340.442848;  1.8886;    2.913693;  0.2406;   0.512478;  0.0491;   1.923222;  0.2459;   3.818722;  0.2188; 108.86736;  0.5147; +35.78273;  0.9216;  77.33173;  1.5270;  55.75598;  0.5708;  36.37076;  0.3526;  34.54011;  0.3266;    35.902342;  0.0005;  -107.124055;  0.0002;  93.2868;    0.05;    35.892988;  0.0008;  -107.175174;  0.0005;  86.2494;    0.09;     0.24;  +0.40;  89.5967; 0.524; 2.64e-05; 16.15;        31.39;   True;   True;    2; US0007,US0008
20181212061118_wz80D; 2458464.757847505156; 2018-12-12 06:11:18.024445;    -1;  ...; 259.901610;  67.811596;  85.48521;  0.4737; +39.48557;  0.1367;  86.37456;  0.3748; +16.10467;  0.1491;  25.92470;  0.3059;  32.17719;  0.5281; +10.97048;  0.0566;  37.78421;  0.0721;    2.370088;  0.0354;   0.792976;  0.0059;  14.682333;  0.1630; 277.727355;   0.7826; 259.893704;   0.0001; 177.621059;  0.7827; -14.546050;    None;   0.490666;  0.0077; 262.280433;  0.7827; 348.191141;  0.2971;    4.249510;  0.0766;   0.270121;  0.0059;   3.648777;  0.0821;   2.991261;  0.0360;  86.00951;  0.4556; +39.21110;  0.1285;  68.66266;  0.8553;  74.94274;  0.3243;  28.29262;  0.2804;  28.15002;  0.3455;    35.066415;  0.0001;  -105.914221;  0.0011;  96.6567;    0.12;    35.052254;  0.0001;  -105.958292;  0.0007;  80.4157;    0.06;     0.64;  +0.84;  83.4094; 0.816; 9.84e-05; 31.06;        63.43;   True;   True;    2; US0002,US0008
20181212061247_2Z9El; 2458464.758882508613; 2018-12-12 06:12:47.448744;     4;  GEM; 259.902662;  67.257966; 111.51311;  0.4040; +31.67386;  0.4295; 108.45312;  0.4045;  +9.60393;  0.3779;  34.22968;  0.3130;  54.58080;  0.1339;  +9.80980;  0.3614;  33.51299;  0.3947;    1.306852;  0.0546;   0.897725;  0.0018;  22.015730;  0.8442; 325.794238;   0.8571; 259.897406;   0.0002; 225.691644;  0.8570; -12.165393;    None;   0.133659;  0.0031; 214.211010;  0.8570; 335.399088;  1.5200;    2.480044;  0.1061;   0.659728;  0.0383;   1.493964;  0.0952;   4.391633;  0.1540; 111.28716;  0.3788; +31.68916;  0.4137;  82.56610;  0.5304;  53.38629;  0.4204;  36.21246;  0.2979;  35.33965;  0.2949;    35.159452;  0.0003;  -106.838672;  0.0001;  95.8178;    0.09;    35.150556;  0.0003;  -106.921472;  0.0002;  85.4501;    0.08;     0.37;  +0.39;  88.6539; 0.691; 6.00e-05; 23.41;        70.63;   True;   True;    2; US0002,US0008
20181212062049_xu7lj; 2458464.764456506353; 2018-12-12 06:20:49.042149;    16;  HYD; 259.908331;  68.749810; 126.90457;  0.9197;  +1.39577;  0.7284; 128.93145;  1.1123; -17.19434;  0.4867;  57.31047;  0.5429;  96.96807;  1.5771; -24.16086;  0.9233;  41.39419;  0.2951;   10.027333;  1.9683;   0.977414;  0.0060; 123.185872;  1.5710; 123.899915;   2.9705;  79.906707;   0.0001; 203.806622;  2.9706;  43.998329;    None;   0.226472;  0.0207; 236.097737;  2.9705; 358.912945;  0.4995;   19.828194;  3.9377;   0.031040;  0.0142;  31.752564;  8.7839;   0.197881;  0.1440; 126.84760;  0.9082;  +1.73081;  0.7221; 108.32944;  0.0552;  26.63024;  1.1655;  58.70086;  0.5328;  56.56006;  0.2390;    35.375581;  0.0002;  -107.388685;  0.0007; 110.8969;    0.10;    35.459026;  0.0011;  -107.698371;  0.0045;  95.9121;    0.42;     0.65;  -0.96; 103.1199; 0.519; 1.26e-04; 18.97;        71.20;   True;   True;    2; US0007,US0008
20181212062305_QDyXL; 2458464.766030136496; 2018-12-12 06:23:05.003793;     4;  GEM; 259.909930;  69.696916; 111.74347;  2.2680; +32.72071;  0.4719; 108.49055;  1.8468; +10.66813;  0.7459;  33.52518;  0.8089;  53.46224;  0.2435; +10.79621;  0.9198;  33.12743;  1.2871;    1.259190;  0.1665;   0.885590;  0.0096;  23.182050;  1.6122; 324.856699;   2.2762; 259.904922;   0.0004; 224.761621;  2.2766; -13.096771;    None;   0.144064;  0.0060; 215.148409;  2.2765; 333.432100;  5.3680;    2.374316;  0.3271;   0.697538;  0.1260;   1.412984;  0.2926;   4.553067;  0.4844; 111.55281;  2.1533; +32.67984;  0.4701;  80.81033;  1.5987;  55.32401;  1.6403;  35.53335;  0.7675;  34.54463;  0.6640;    34.432433;  0.0008;  -106.979663;  0.0004;  95.3005;    0.19;    34.425657;  0.0007;  -107.030167;  0.0004;  88.4141;    0.15;     0.24;  +0.99;  90.6821; 0.671; 2.21e-05; 10.73;        55.43;   True;   True;    2; US0002,US0009
20181212064233_uh5aJ; 2458464.779553610366; 2018-12-12 06:42:33.431936;   390;  THA; 259.923681;  74.457888; 115.51200;  2.1134; +33.68188;  0.4903; 111.50496;  1.7122; +12.12915;  0.7461;  31.34980;  0.5730;  51.56704;  0.0933; +12.42128;  0.9093;  30.61962;  1.0630;    1.026304;  0.1103;   0.859654;  0.0066;  24.881889;  1.6706; 327.870532;   2.1207; 259.919155;   0.0004; 227.789686;  2.1211; -12.930487;    None;   0.144038;  0.0066; 212.134301;  2.1211; 321.906949;  4.5921;    1.908570;  0.2142;   0.947961;  0.1055;   1.039716;  0.1817;   5.482502;  0.3885; 115.25073;  2.0149; +33.61283;  0.4823;  79.54915;  1.6838;  56.40861;  1.5414;  33.46832;  0.5418;  32.57683;  0.5766;    34.413738;  0.0008;  -107.100636;  0.0006;  95.4676;    0.17;    34.405598;  0.0007;  -107.153857;  0.0006;  87.8807;    0.14;     0.28;  +1.21;  90.7425; 0.623; 1.98e-05; 10.44;        37.56;   True;   True;    2; US0002,US0009
20181212065617_3PgA3; 2458464.789095198270; 2018-12-12 06:56:17.825131;     4;  GEM; 259.933383;  78.221323; 111.88091;  0.1535; +32.10601;  0.5989; 108.70106;  0.2056; +10.07784;  0.5784;  32.43519;  0.4821;  52.10385;  0.5353; +10.09165;  0.6019;  32.38627;  0.3822;    1.177994;  0.0442;   0.874389;  0.0041;  20.871906;  1.4706; 325.241708;   0.6400; 259.928160;   0.0003; 225.169868;  0.6397; -11.719511;    None;   0.147969;  0.0026; 214.763879;  0.6398; 330.028326;  1.6432;    2.208018;  0.0876;   0.770886;  0.0377;   1.278542;  0.0740;   4.849317;  0.1511; 111.93473;  0.1399; +32.09586;  0.5790;  87.56475;  1.1864;  61.92466;  0.2384;  34.46131;  0.4572;  34.29266;  0.3053;    35.718069;  0.0007;  -106.781364;  0.0001;  97.1484;    0.10;    35.715829;  0.0006;  -106.845470;  0.0001;  86.1184;    0.08;     0.36;  +0.41;  88.4411; 0.789; 4.95e-05; 19.32;        56.11;   True;   True;    2; US0007,US0008
20181212065835_qtgj0; 2458464.790692215785; 2018-12-12 06:58:35.807444;    -1;  ...; 259.935007;  78.861101; 150.33893;  0.5719; +27.17224;  0.8419; 142.85741;  0.7987; +14.11549;  0.6072;  64.34870;  0.5607; 121.43321;  1.0706; +22.33249;  0.7173;  41.29766;  0.8812;    9.197039;  2.2704;   0.945838;  0.0390; 148.200535;  1.3977; 270.947670;   1.7582; 259.938239;   0.0002; 170.885909;  1.7583; -31.794606;    None;   0.498134;  0.0056; 269.056107;  1.7580; 358.616482;  2.3978;   17.895945;  4.5397;   0.035337;  0.0555;  27.891553;  8.6051;  -0.167709;  0.4132; 150.24570;  0.5572; +27.15719;  0.8282;  76.35706;  0.5722;  29.80868;  0.8320;  65.62102;  0.5524;  65.97426;  0.5320;    35.725848;  0.0006;  -106.739267;  0.0001; 112.4381;    0.12;    35.701680;  0.0006;  -106.860918;  0.0002; 105.8535;    0.13;     0.24;  -0.16; 111.1093; 0.202; 1.38e-05; 17.58;        46.08;   True;   True;    2; US0007,US0008
20181212070205_etF98; 2458464.793116551358; 2018-12-12 07:02:05.270037;     4;  GEM; 259.937472;  79.754256; 112.01308;  0.2825; +32.23176;  0.3937; 108.79412;  0.2926; +10.21905;  0.3586;  33.26123;  0.2396;  53.34096;  0.1334; +10.35492;  0.3478;  32.82461;  0.2892;    1.224469;  0.0360;   0.884533;  0.0012;  22.205177;  0.7748; 325.554143;   0.6800; 259.932623;   0.0002; 225.486766;  0.6799; -12.343044;    None;   0.141386;  0.0026; 214.451151;  0.6799; 332.215558;  1.1467;    2.307552;  0.0695;   0.727416;  0.0283;   1.354947;  0.0614;   4.669200;  0.1116; 112.13648;  0.2675; +32.20522;  0.3814;  87.76968;  0.7345;  63.03097;  0.3042;  35.23774;  0.2276;  33.14048;  0.2736;    35.582525;  0.0004;  -106.707014;  0.0001;  95.3640;    0.10;    35.580668;  0.0005;  -106.764980;  0.0002;  84.9173;    0.07;     0.40;  +0.28;  89.2117; 0.589; 5.63e-05; 23.97;        54.36;   True;   True;    2; US0007,US0008
20181212070650_zif5J; 2458464.796420096885; 2018-12-12 07:06:50.696371;     4;  GEM; 259.940832;  81.049289; 112.89703;  0.4745; +32.42657;  0.6005; 109.51376;  0.4863; +10.52687;  0.5400;  32.62167;  0.9062;  52.76541;  0.9687; +10.68411;  0.5950;  32.14232;  0.7672;    1.153872;  0.0833;   0.877080;  0.0081;  22.448314;  1.8567; 326.295789;   0.8886; 259.936032;   0.0004; 226.231821;  0.8882; -12.233170;    None;   0.141834;  0.0007; 213.709509;  0.8882; 329.172144;  3.3770;    2.165909;  0.1666;   0.795185;  0.0760;   1.239473;  0.1379;   4.928345;  0.2988; 113.01456;  0.4357; +32.38267;  0.5788;  86.71186;  1.1183;  63.39645;  0.4720;  34.62990;  0.8593;  33.30191;  0.7402;    35.134024;  0.0006;  -106.604402;  0.0003;  96.4941;    0.18;    35.130392;  0.0007;  -106.680888;  0.0002;  82.3971;    0.20;     0.52;  +1.03;  90.4496; 0.429; 3.87e-05; 40.03;       110.56;   True;   True;    2; US0002,US0008
20181212071429_jXF6Y; 2458464.801731816493; 2018-12-12 07:14:29.628945;     4;  GEM; 259.946232;  83.784554; 110.99998;  1.1102; +32.47586;  0.7682; 107.89718;  1.0372; +10.33362;  0.6458;  32.78945;  1.7868;  52.14074;  3.2689; +10.27374;  0.2849;  32.97361;  0.5165;    1.241262;  0.0544;   0.876281;  0.0301;  21.237925;  1.6964; 323.832394;   2.5792; 259.941175;   0.0005; 223.773569;  2.5797; -12.343766;    None;   0.153567;  0.0281; 216.173240;  2.5796; 332.436984;  3.4286;    2.328957;  0.1355;   0.712704;  0.0512;   1.382917;  0.0894;   4.631357;  0.2339; 111.27095;  1.1117; +32.41889;  0.7480;  88.24040;  1.5963;  67.05846;  1.0856;  34.76770;  1.6825;  33.38805;  1.4547;    34.853919;  0.0005;  -105.780168;  0.0026;  94.6555;    0.27;    34.852697;  0.0004;  -105.828137;  0.0019;  84.1666;    0.17;     0.35;  +1.01;  87.3127; 0.700; 2.86e-05; 36.35;        74.50;   True;   True;    2; US0002,US0008
20181212071518_Kb2Nf; 2458464.802296143491; 2018-12-12 07:15:18.386798;     4;  GEM; 259.946806;  82.863577; 111.30611;  0.0747; +33.52648;  0.1504; 107.99944;  0.0813; +11.41048;  0.1419;  34.18854;  0.0926;  53.99450;  0.0683; +11.54096;  0.1418;  33.80281;  0.0973;    1.345504;  0.0140;   0.890065;  0.0006;  25.017234;  0.3223; 323.567097;   0.2285; 259.942677;   0.0001; 223.509774;  0.2285; -14.545387;    None;   0.147918;  0.0009; 216.437639;  0.2285; 336.164449;  0.3773;    2.543091;  0.0271;   0.631505;  0.0094;   1.560732;  0.0245;   4.287956;  0.0386; 111.57226;  0.0708; +33.45776;  0.1461;  87.00565;  0.3408;  66.34017;  0.0839;  36.09729;  0.0881;  35.61279;  0.0756;    35.684591;  0.0004;  -106.911451;  0.0002;  98.7211;    0.05;    35.678386;  0.0003;  -107.054832;  0.0002;  68.7646;    0.03;     0.97;  -1.35;  75.8754; 0.763; 6.02e-04; 20.62;        50.80;   True;   True;    2; US0007,US0008
20181212073331_PohEH; 2458464.814949803054; 2018-12-12 07:33:31.662984;     4;  GEM; 259.959673;  88.503840; 112.74498;  0.8130; +33.56930;  0.1853; 109.20237;  0.6722; +11.63535;  0.2491;  36.06697;  0.9664;  57.23126;  1.6918; +12.19995;  0.4478;  34.41729;  0.2864;    1.436853;  0.0407;   0.911738;  0.0116;  29.234461;  2.2305; 325.769279;   1.2227; 259.956392;   0.0004; 225.725671;  1.2231; -15.945889;    None;   0.126820;  0.0115; 214.234896;  1.2231; 339.221707;  1.5037;    2.746886;  0.0926;   0.572250;  0.0277;   1.722340;  0.0712;   3.998683;  0.1366; 113.15834;  0.8013; +33.47672;  0.1787;  87.21306;  0.8409;  69.61313;  0.6553;  37.86980;  0.9199;  38.23373;  0.9334;    35.005373;  0.0003;  -105.839039;  0.0010;  95.6137;    0.10;    35.003285;  0.0005;  -105.890825;  0.0020;  82.7162;    0.19;     0.40;  +0.66;  88.0105; 0.590; 3.21e-05; 34.05;        93.10;   True;   True;    2; US0002,US0008
20181212074341_xbyz7; 2458464.822013774421; 2018-12-12 07:43:41.990110;     4;  GEM; 259.966855;  90.680803; 112.01719;  0.5086; +33.30038;  0.2994; 108.63252;  0.4252; +11.27581;  0.3093;  35.23434;  1.4689;  55.82749;  2.0649; +11.63736;  0.4935;  34.14978;  0.8281;    1.395393;  0.1490;   0.903483;  0.0152;  26.732967;  2.9928; 324.954559;   0.8629; 259.963241;   0.0005; 224.917800;  0.8632; -14.969555;    None;   0.134679;  0.0106; 215.049981;  0.8631; 337.956368;  3.4053;    2.656107;  0.3069;   0.597943;  0.0784;   1.648335;  0.2770;   4.126050;  0.3601; 112.49966;  0.5038; +33.21790;  0.2913;  89.23751;  1.0171;  71.88248;  0.4243;  37.06084;  1.4035;  36.54613;  0.8656;    34.948039;  0.0004;  -106.205279;  0.0013;  95.8006;    0.21;    34.947600;  0.0003;  -106.244943;  0.0011;  84.6103;    0.20;     0.34;  +2.03;  89.4362; 0.569; 9.74e-06; 83.57;        88.78;   True;   True;    2; US0002,US0008
20181212074735_nDFMV; 2458464.824718089774; 2018-12-12 07:47:35.642956;    -1;  ...; 259.969605;  90.515870; 149.78719;  0.6026; +20.59227;  0.1755; 144.73193;  0.5902;  +7.77777;  0.0725;  65.06749;  0.0570; 125.34893;  0.8701; +12.58963;  0.1653;  40.39511;  0.2641;    5.212351;  1.3762;   0.904795;  0.0131; 162.577478;  0.1658; 272.540800;   0.9261; 259.976580;   0.0001; 172.517379;  0.9260; -17.404846;    None;   0.496241;  0.0113; 267.466054;  0.9261; 356.668184;  0.5501;    9.928461;  2.7633;   0.082824;  0.0135;  11.900114;  5.7824;   0.185198;  0.1198; 149.84582;  0.5943; +20.59493;  0.1726;  88.75427;  0.1700;  36.35692;  0.5675;  66.31900;  0.0562;  63.93303;  0.0544;    34.686535;  0.0003;  -107.346761;  0.0006; 110.4644;    0.10;    34.683090;  0.0003;  -107.530942;  0.0008;  97.8724;    0.10;     0.33;  -0.14; 102.7616; 0.612; 2.18e-05; 12.06;        45.34;   True;   True;    2; US0002,US0009
20181212074857_VdsCb; 2458464.825669307727; 2018-12-12 07:48:57.828188;    -1;  ...; 259.970572;  91.282042; 135.83228;  0.7092; +40.97429;  0.3544; 126.07084;  0.6604; +23.10259;  0.1963;  54.04722;  0.5686;  89.09073;  0.3193; +31.12537;  0.1518;  41.02457;  0.8027;    7.458106; 4.6e+02;   0.964136;  0.0218; 104.706494;  0.4710; 298.934906;   1.6829; 259.971567;   0.0000; 198.906472;  1.6829; -57.832843;    None;   0.267478;  0.0057; 241.067194;  1.6829; 358.241660;     nan;   14.648734; 9.1e+02;   0.048391;  0.0229;  20.367768;     nan;   0.536481;  0.3995; 136.02353;  0.6908; +40.74800;  0.3516;  67.28069;  0.5711;  54.68078;  0.5356;  55.37952;  0.5574;  53.68124;  0.5938;    35.193712;  0.0006;  -106.923733;  0.0003; 105.0757;    0.20;    35.158268;  0.0002;  -107.026712;  0.0004;  90.5266;    0.11;     0.33;  -0.07;  97.3812; 0.529; 3.46e-05; 21.11;        74.62;   True;   True;    2; US0002,US0008
20181212075029_g3uYE; 2458464.826731416862; 2018-12-12 07:50:29.594417;     4;  GEM; 259.971653;  92.321747; 111.72222;  0.2838; +32.65577;  0.4441; 108.48246;  0.2927; +10.60124;  0.4151;  34.13998;  1.1959;  54.35464;  1.6999; +10.79759;  0.3577;  33.52169;  0.6707;    1.307947;  0.1339;   0.893132;  0.0129;  23.806062;  1.7162; 324.964642;   1.0787; 259.967522;   0.0003; 224.932164;  1.0788; -13.398568;    None;   0.139778;  0.0108; 215.040417;  1.0788; 335.241547;  2.6993;    2.476115;  0.2768;   0.658900;  0.0628;   1.495842;  0.2558;   4.391572;  0.2951; 112.24727;  0.2797; +32.59436;  0.4356;  92.35759;  1.3024;  73.29957;  0.3378;  36.00846;  1.1446;  33.65984;  1.0057;    34.926795;  0.0005;  -106.268401;  0.0013;  98.8923;    0.32;    34.927958;  0.0006;  -106.302903;  0.0017;  88.2467;    0.41;     0.32;  +3.09;  97.1479; 0.164; 3.50e-06; 79.02;       105.47;   True;   True;    2; US0002,US0008
20181212075200_vZpFX; 2458464.827784392983; 2018-12-12 07:52:00.571554;    -1;  ...; 259.972724;  93.048163; 113.92222;  1.0706; +33.20206;  0.2259; 110.25281;  0.8959; +11.43094;  0.2852;  37.72205;  1.2123;  60.10582;  2.1355; +12.34094;  0.5168;  34.97492;  0.3566;    1.532917;  0.0576;   0.929534;  0.0132;  32.776424;  3.0803; 328.007331;   1.6224; 259.970087;   0.0005; 227.977417;  1.6229; -16.667643;    None;   0.108018;  0.0140; 211.996428;  1.6228; 341.788614;  1.7455;    2.957816;  0.1289;   0.519310;  0.0341;   1.897923;  0.1039;   3.731530;  0.1737; 114.43288;  1.0491; +33.12036;  0.2193;  90.24937;  1.1518;  72.21848;  0.8683;  39.43803;  1.1579;  38.14173;  1.2209;    35.096415;  0.0003;  -105.925946;  0.0029;  96.0724;    0.37;    35.096585;  0.0005;  -105.976694;  0.0018;  81.4737;    0.17;     0.44;  +0.88;  87.1641; 0.610; 3.38e-05; 28.58;       115.58;   True;   True;    2; US0002,US0008
20181212081246_jlesx; 2458464.842208902817; 2018-12-12 08:12:46.849203;     4;  GEM; 259.987390;  97.423965; 112.05107;  0.1843; +32.52365;  0.2104; 108.78135;  0.1797; +10.51242;  0.1928;  33.70833;  0.3744;  53.94714;  0.4012; +10.69696;  0.2098;  33.12872;  0.3111;    1.259308;  0.0389;   0.888784;  0.0037;  23.284586;  0.6812; 325.376059;   0.3157; 259.983353;   0.0002; 225.359412;  0.3156; -12.979574;    None;   0.140055;  0.0010; 214.629071;  0.3156; 333.572842;  1.3261;    2.378562;  0.0782;   0.697439;  0.0305;   1.413184;  0.0663;   4.546825;  0.1240; 112.70646;  0.1781; +32.48085;  0.2047;  97.39862;  0.8168;  77.04335;  0.1818;  35.57251;  0.3558;  34.17363;  0.3171;    35.119306;  0.0003;  -106.752321;  0.0001; 100.4393;    0.13;    35.124261;  0.0003;  -106.798921;  0.0002;  81.6149;    0.09;     0.56;  +0.78;  89.7110; 0.570; 5.16e-05; 40.90;        89.12;   True;   True;    2; US0002,US0008
20181212081728_554ao; 2458464.845474486239; 2018-12-12 08:17:28.995611;    -1;  ...; 259.990711;  99.201114; 108.98715;  0.4857; +32.76262;  0.1763; 106.15002;  0.4020; +10.38325;  0.2050;  33.27271;  0.7936;  51.84279;  1.2809; +10.13366;  0.3116;  34.07839;  0.3039;    1.384767;  0.0487;   0.879749;  0.0100;  20.753225;  1.4335; 320.840639;   0.8412; 259.986089;   0.0004; 220.826728;  0.8415; -12.930017;    None;   0.166520;  0.0091; 219.165091;  0.8415; 336.784649;  1.4645;    2.603014;  0.1066;   0.604838;  0.0291;   1.629543;  0.0877;   4.216893;  0.1387; 109.78065;  0.4692; +32.73093;  0.1701; 101.37794;  1.5845;  80.93562;  0.3681;  35.13300;  0.7546;  33.99736;  0.5856;    34.982080;  0.0002;  -106.154291;  0.0009;  99.2604;    0.16;    34.986100;  0.0002;  -106.178630;  0.0009;  84.8942;    0.12;     0.44;  +0.99;  89.7910; 0.659; 3.22e-05; 39.85;        97.32;   True;   True;    2; US0002,US0008
20181212082600_KTl34; 2458464.851400362793; 2018-12-12 08:26:00.991345;     4;  GEM; 259.996736; 101.368849; 112.48322;  0.5481; +33.66947;  0.2991; 108.96655;  0.4177; +11.70024;  0.3617;  32.41188;  0.6706;  51.98149;  1.1661; +11.71850;  0.5242;  32.35780;  0.2053;    1.175090;  0.0202;   0.868242;  0.0086;  23.829321;  1.7066; 324.434231;   0.6084; 259.992979;   0.0004; 224.427210;  0.6088; -13.590987;    None;   0.154828;  0.0072; 215.570761;  0.6088; 329.631592;  1.2307;    2.195353;  0.0473;   0.773745;  0.0204;   1.273818;  0.0327;   4.860139;  0.0917; 113.24732;  0.5308; +33.60853;  0.2868;  95.72606;  2.4578;  80.07911;  0.3766;  34.32444;  0.6333;  33.78858;  0.5971;    35.182366;  0.0003;  -106.125283;  0.0009;  97.4692;    0.17;    35.184965;  0.0006;  -106.156939;  0.0011;  80.7179;    0.13;     0.51;  +0.72;  88.2223; 0.552; 5.34e-05; 22.16;        61.42;   True;   True;    2; US0002,US0008
