# Summary generated on 2023-06-16 05:42:45.300406 UTC
#  Unique trajectory;      Beginning      ;        Beginning          ;   IAU;  IAU;   Sol lon ;   App LST ;   RAgeo  ;   +/-  ;   DECgeo ;   +/-  ;  LAMgeo  ;   +/-  ;   BETgeo ;   +/-  ;    Vgeo  ;    +/- ;  LAMhel  ;   +/-  ;   BEThel ;   +/-  ;    Vhel  ;    +/- ;       a    ;   +/-  ;      e    ;   +/-  ;      i    ;   +/-  ;    peri   ;    +/-  ;    node   ;    +/-  ;     Pi    ;   +/-  ;      b    ;   +/-  ;      q    ;   +/-  ;      f    ;   +/-  ;      M    ;   +/-  ;       Q    ;   +/-  ;      n    ;   +/-  ;      T    ;   +/-  ; TisserandJ;   +/-  ;   RAapp  ;   +/-  ;   DECapp ;   +/-  ;  Azim +E ;   +/-  ;    Elev  ;   +/-  ;   Vinit  ;    +/- ;    Vavg  ;    +/- ;    LatBeg   ;   +/-  ;    LonBeg   ;   +/-  ;   HtBeg ;   +/-  ;    LatEnd   ;   +/-  ;    LonEnd   ;   +/-  ;   HtEnd ;   +/-  ; Duration;  Peak ;  Peak Ht;   F  ;  Mass kg;   Qc ; MedianFitErr; Beg in; End in;  Num;      Participating    
#      identifier   ;     Julian date     ;         UTC Time          ;    No; code;     deg   ;     deg   ;    deg   ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;      AU    ;  sigma ;           ;  sigma ;    deg    ;  sigma ;     deg   ;   sigma ;     deg   ;   sigma ;    deg    ;  sigma ;    deg    ;  sigma ;     AU    ;  sigma ;    deg    ;  sigma ;     deg   ;  sigma ;      AU    ;  sigma ;   deg/day ;  sigma ;    years  ;  sigma ;           ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ; of N  deg;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    km/s  ;   sigma;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;   sec   ; AbsMag;     km  ; param; tau=0.7%;  deg ;    arcsec   ;   FOV ;   FOV ; stat;         stations      
# ------------------; --------------------; --------------------------; -----; ----; ----------; ----------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; --------; ----------; --------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ------------; -------; ------------; -------; --------; -------; ------------; -------; ------------; -------; --------; -------; --------; ------; --------; -----; --------; -----; ------------; ------; ------; ----; ----------------------
20181212092110_WS93O; 2458464.889709414914; 2018-12-12 09:21:10.893449;     4;  GEM; 260.035690; 115.102948; 110.45780;  1.0370; +32.65271;  0.4191; 107.41168;  0.8080; +10.44324;  0.5453;  31.48024;  0.8888;  49.99074;  1.6540; +10.11092;  0.8046;  32.49867;  0.1808;    1.189461;  0.0198;   0.856924;  0.0103;  19.606384;  2.8172; 322.418054;   1.1071; 260.031440;   0.0005; 222.449493;  1.1076; -11.809270;    None;   0.170183;  0.0103; 217.587781;  1.1076; 329.690393;  1.1503;    2.208740;  0.0494;   0.759764;  0.0179;   1.297257;  0.0328;   4.839579;  0.0916; 111.67052;  0.9945; +32.70888;  0.3983; 230.27414; 15.3947;  86.24439;  0.8139;  33.35947;  0.8431;  32.29260;  0.8723;    35.157966;  0.0002;  -106.220216;  0.0007;  94.4954;    0.14;    35.160914;  0.0003;  -106.215922;  0.0008;  86.5925;    0.10;     0.25;  +1.89;  90.3460; 0.525; 1.08e-05; 21.29;        48.62;   True;   True;    2; US0002,US0008
20181212094804_7J5oO; 2458464.908388470765; 2018-12-12 09:48:04.763874;    -1;  ...; 260.054684; 121.564955; 108.41625;  0.5133; +31.07213;  0.1679; 105.88448;  0.4263;  +8.64429;  0.2119;  40.90912;  0.8051;  61.01545;  1.1051;  +9.02057;  0.2959;  39.21037;  0.4189;    3.353447;  0.2677;   0.967298;  0.0072;  25.952700;  1.6517; 323.835913;   0.9136; 260.052172;   0.0004; 223.888085;  0.9140; -14.965938;    None;   0.109664;  0.0077; 216.168475;  0.9140; 354.771145;  1.2242;    6.597229;  0.5421;   0.160497;  0.0327;   6.140981;  0.6679;   1.918060;  0.2021; 109.53263;  0.4899; +31.17357;  0.1584; 252.57679;  0.4860;  79.22580;  0.4439;  42.31700;  0.7744;  39.63126;  0.6042;    35.001302;  0.0002;  -106.501030;  0.0003; 100.9862;    0.16;    35.006816;  0.0001;  -106.479739;  0.0002;  90.0938;    0.09;     0.28;  +2.65;  97.0743; 0.359; 3.59e-06; 34.06;        67.20;   True;   True;    2; US0002,US0008
20181212095042_qcBPj; 2458464.910213164520; 2018-12-12 09:50:42.417414;     4;  GEM; 260.056539; 122.479080; 113.38774;  0.7413; +32.99723;  0.3274; 109.83631;  0.5787; +11.15598;  0.4129;  32.99434;  0.7687;  53.44737;  1.3830; +11.40138;  0.6091;  32.28890;  0.2171;    1.168160;  0.0226;   0.879682;  0.0090;  24.240935;  2.2211; 326.283903;   0.8412; 260.053757;   0.0004; 226.337661;  0.8416; -13.173525;    None;   0.140551;  0.0083; 213.720744;  0.8416; 329.881013;  1.2486;    2.195769;  0.0525;   0.780640;  0.0216;   1.262566;  0.0369;   4.865984;  0.0996; 114.66896;  0.7027; +33.06492;  0.3103; 254.38734;  1.2696;  83.20909;  0.6550;  34.76634;  0.7291;  34.28709;  0.5238;    35.145171;  0.0003;  -106.245548;  0.0007;  95.2326;    0.10;    35.148337;  0.0002;  -106.231753;  0.0005;  84.1250;    0.07;     0.32;  +1.08;  88.2432; 0.629; 2.98e-05; 21.51;        45.73;   True;   True;    2; US0002,US0008
20181212095530_a5FMe; 2458464.913550413214; 2018-12-12 09:55:30.755702;     4;  GEM; 260.059933; 123.649419; 109.90893;  0.5272; +32.63067;  0.1707; 106.94950;  0.4249; +10.35693;  0.2262;  33.22802;  0.4446;  52.26964;  0.8249; +10.20381;  0.3360;  33.71637;  0.0889;    1.333618;  0.0122;   0.880116;  0.0054;  21.111945;  1.2243; 322.128854;   0.6950; 260.056494;   0.0003; 222.185348;  0.6953; -12.774650;    None;   0.159880;  0.0061; 217.876428;  0.6953; 335.444617;  0.5365;    2.507356;  0.0299;   0.639967;  0.0086;   1.540096;  0.0212;   4.350766;  0.0460; 111.28715;  0.5014; +32.74674;  0.1599; 260.85438;  0.4240;  79.49129;  0.4492;  34.96135;  0.4222;  33.75859;  0.3620;    35.049955;  0.0002;  -106.280321;  0.0007;  98.6973;    0.17;    35.054135;  0.0001;  -106.248756;  0.0005;  82.7483;    0.07;     0.48;  +0.54;  86.5454; 0.762; 5.86e-05; 24.34;        70.87;   True;   True;    2; US0002,US0008
20181212100836_WlszZ; 2458464.922650162131; 2018-12-12 10:08:36.974008;    -1;  ...; 260.069186; 126.763359; 108.89971;  1.6000; +31.88892;  0.6113; 106.19195;  1.2957;  +9.50740;  0.7678;  34.10103;  1.9776;  53.13442;  3.3158;  +9.37820;  1.1038;  34.56123;  0.6336;    1.460237;  0.0954;   0.893135;  0.0266;  20.034466;  3.9131; 321.607040;   2.4484; 260.065601;   0.0014; 221.672642;  2.4497; -12.284329;    None;   0.156049;  0.0256; 218.398446;  2.4496; 339.037344;  3.3511;    2.764425;  0.2157;   0.558559;  0.0610;   1.764557;  0.1695;   4.011662;  0.2947; 110.32150;  1.4841; +32.05142;  0.5639; 262.53640;  0.9011;  75.99842;  1.3855;  35.76792;  1.8733;  34.18808;  1.2691;    34.992217;  0.0002;  -106.451003;  0.0005;  96.4313;    0.19;    34.994082;  0.0003;  -106.433747;  0.0006;  89.9491;    0.20;     0.20;  +1.92;  92.4089; 0.621; 6.30e-06; 32.17;        66.48;   True;   True;    2; US0002,US0008
20181212100941_2D2NX; 2458464.923402234446; 2018-12-12 10:09:41.953056;    -1;  ...; 260.069951; 127.477908; 115.76988;  1.7355; +35.30301;  0.9372; 111.42581;  1.3052; +13.76233;  1.1515;  33.56229;  0.9553;  54.70858;  1.9345; +14.42749;  1.5082;  32.04209;  0.0497;    1.144228;  0.0047;   0.877708;  0.0108;  30.991952;  4.0711; 326.650000;   1.4741; 260.068429;   0.0008; 226.718429;  1.4749; -16.443937;    None;   0.139930;  0.0124; 213.353625;  1.4749; 328.795188;  0.5352;    2.148525;  0.0147;   0.805259;  0.0050;   1.223966;  0.0075;   4.933511;  0.0346; 117.12345;  1.6648; +35.33079;  0.8896; 274.09223;  3.3362;  81.54635;  1.5210;  35.29238;  0.9024;  35.66750;  0.8206;    35.168099;  0.0007;  -106.006937;  0.0015;  95.0862;    0.19;    35.166995;  0.0006;  -105.988115;  0.0013;  83.4011;    0.14;     0.36;  +0.46;  87.0521; 0.688; 3.90e-05; 16.82;        61.52;   True;   True;    2; US0002,US0008
20181212101747_V3yEO; 2458464.929022226948; 2018-12-12 10:17:47.520408;     4;  GEM; 260.075665; 128.847321; 112.06448;  1.0928; +33.44036;  0.6433; 108.65059;  0.8582; +11.42017;  0.7399;  32.79472;  1.7138;  52.45247;  2.9037; +11.43761;  1.0535;  32.74102;  0.6105;    1.215193;  0.0627;   0.873484;  0.0239;  23.576194;  3.5027; 324.094040;   1.5478; 260.073028;   0.0010; 224.167069;  1.5487; -13.565925;    None;   0.153741;  0.0196; 215.910604;  1.5486; 331.398825;  3.5601;    2.276645;  0.1432;   0.735761;  0.0607;   1.339579;  0.1026;   4.713905;  0.2641; 113.53933;  0.9868; +33.56420;  0.6062; 267.50189;  1.9189;  77.27933;  0.9397;  34.53617;  1.6152;  34.27619;  1.4489;    35.087963;  0.0004;  -106.667895;  0.0001;  95.6634;    0.33;    35.088666;  0.0003;  -106.648262;  0.0001;  87.6148;    0.21;     0.24;  +2.23;  92.1742; 0.434; 5.60e-06; 38.33;        86.32;   True;   True;    2; US0002,US0008
20181212102227_G7cnl; 2458464.932265278418; 2018-12-12 10:22:27.720055;    19;  MON; 260.078963; 129.627418; 101.46910;  0.6129;  +7.24402;  0.2458; 101.82487;  0.6274; -15.72415;  0.2565;  40.40510;  1.5888;  56.51410;  1.9596; -15.44571;  0.3174;  41.11853;  0.8832;    7.972573; 3.0e+02;   0.974243;  0.0167;  34.644782;  2.8138; 127.139105;   1.0357;  80.083333;   0.0002; 207.222438;  1.0355;  26.948015;    None;   0.205351;  0.0132; 232.857591;  1.0355; 358.484171;     nan;   15.739795; 5.9e+02;   0.043783;  0.0191;  22.511188;     nan;   1.112008;  0.4656; 102.64921;  0.5610;  +7.78524;  0.2436; 229.28548;  0.7941;  53.63033;  0.4003;  41.72424;  1.5363;  42.90988;  1.5417;    34.379317;  0.0010;  -107.059688;  0.0005; 102.9077;    0.20;    34.420476;  0.0011;  -107.001874;  0.0006;  93.2635;    0.23;     0.28;  +1.56;  98.1345; 0.495; 6.71e-06; 47.29;       101.57;   True;   True;    2; US0002,US0009
20181212103327_tIpgd; 2458464.939899277408; 2018-12-12 10:33:27.297568;    -1;  ...; 260.086725; 131.897930; 108.95962;  0.7157; +32.17226;  0.3147; 106.20540;  0.5621;  +9.79496;  0.3948;  38.16196;  1.0807;  58.12288;  1.0559; +10.05011;  0.3681;  37.19773;  0.9413;    2.120600;  0.2174;   0.938912;  0.0131;  25.355871;  0.2438; 322.505090;   0.4036; 260.084548;   0.0000; 222.589637;  0.4036; -15.109546;    None;   0.129544;  0.0045; 217.499196;  0.4036; 348.969052;  3.5294;    4.111656;  0.4391;   0.319166;  0.0866;   3.088081;  0.4300;   2.851199;  0.3981; 110.31726;  0.7507; +32.34121;  0.3088; 267.93849;  0.5649;  71.88313;  0.6629;  39.62122;  1.0332;  38.47297;  0.9826;    34.925732;  0.0002;  -107.543221;  0.0012;  99.3770;    0.13;    34.926948;  0.0002;  -107.501998;  0.0015;  87.6878;    0.15;     0.32;  +0.64;  93.0016; 0.545; 3.62e-05; 36.68;        73.01;   True;   True;    2; US0002,US0009
20181212104905_OXgfa; 2458464.950756869279; 2018-12-12 10:49:05.393506;     4;  GEM; 260.097766; 137.337465; 112.63671;  1.0071; +34.06970;  0.3634; 109.03142;  0.8052; +12.11545;  0.4623;  32.40579;  0.3365;  51.97943;  0.8489; +12.11916;  0.6041;  32.39192;  0.1603;    1.178468;  0.0173;   0.866314;  0.0047;  24.496451;  1.5803; 324.061514;   1.1687; 260.095682;   0.0004; 224.157196;  1.1691; -14.084767;    None;   0.157545;  0.0081; 215.942762;  1.1690; 329.679877;  0.4484;    2.199391;  0.0266;   0.770420;  0.0159;   1.279315;  0.0286;   4.848722;  0.0471; 114.31552;  0.9690; +34.26241;  0.3411; 274.02985;  0.6458;  71.09384;  0.8452;  34.12843;  0.3176;  33.79427;  0.3077;    35.127613;  0.0002;  -106.018552;  0.0004;  93.6032;    0.05;    35.126212;  0.0001;  -105.994401;  0.0004;  87.0742;    0.04;     0.24;  +1.03;  88.6645; 0.756; 1.99e-05; 15.82;        41.99;   True;   True;    2; US0002,US0008
20181212105910_fCJ9k; 2458464.957765438594; 2018-12-12 10:59:10.933895;     4;  GEM; 260.104893; 139.104172; 111.02669;  0.3027; +32.67147;  0.1785; 107.89099;  0.2313; +10.53043;  0.2117;  34.24055;  0.5559;  54.20279;  0.8377; +10.63090;  0.2904;  33.91592;  0.2887;    1.361190;  0.0371;   0.893487;  0.0067;  23.254356;  1.1160; 323.822882;   0.3455; 260.102651;   0.0002; 223.925533;  0.3457; -13.476820;    None;   0.144984;  0.0047; 216.181563;  0.3457; 336.715028;  1.3573;    2.577395;  0.0784;   0.620621;  0.0282;   1.588103;  0.0636;   4.245354;  0.1216; 112.64808;  0.2838; +32.91469;  0.1685; 271.87500;  0.3176;  68.02519;  0.2688;  35.84922;  0.5280;  33.63881;  0.4207;    35.110851;  0.0001;  -106.786022;  0.0001;  95.9020;    0.10;    35.109866;  0.0001;  -106.749670;  0.0001;  87.5617;    0.04;     0.27;  +2.01;  92.3575; 0.425; 7.74e-06; 34.24;        47.59;   True;   True;    2; US0002,US0008
